training_data_large
,Title,Topic 1,Topic 2,X.M.._twitter_id
1912299,"""Are you talking to a serial killer? I see a fan spinning..."" @Lil_Shantiii @_PenelopeG @di4ndr4 #longdistancelife",6,,8.91078E+17
597578,But at the same time F y'all lol,6,,8.98997E+17
791775,i wanna own a clothing company ðŸ¤‘ðŸ¤‘ðŸ¤‘ðŸ¤‘ðŸ¤‘,6,,9.00913E+17
934907,Jesus https://t.co/8EkVujabDt,6,,9.01926E+17
1095363,ðŸ˜‚ https://t.co/0JTxM5FBSD,6,,9.029E+17
1605853,How Does #ClimateChange Make Hurricanes Worse? https://t.co/ZSYv3Djd0e via @CleanAirMoms,5,1,9.07775E+17
699304,Supportive Women Finish FIRST ðŸ¡ðŸ¡ðŸ¡#femaleempowerment #inthistogether #supporteachotherâ€¦ https://t.co/KrccnkPZ5w,6,,9.0006E+17
1722860,need me a mans with facial hair,6,,9.09079E+17
869258,why do I still carry u in my heart why do u still cloud my thoughts I've moved on to better things but I do regret what was l,6,,9.01564E+17
1784000,I'm just wondering.,6,,9.09665E+17
1041342,#plz #pray 4 my #family ðŸ˜¢ðŸ™ðŸ½ @ Houston Texas https://t.co/yiGfVLHkVS,6,,9.02558E+17
1282530,College football success comes in the summer. If you can't afford to keep your team on campus you will continue to lose #Guar,4,,9.04523E+17
180302,Nobody likes wasting their time..,6,,8.94775E+17
1027519,Mi jente. No tengan miedo. Estan en buenas manos. #estamosunidos https://t.co/qNucuguQGB,6,,9.02407E+17
1285068,And rn my sister brought him one and hes like noooo dont give me that ðŸ˜‚,6,,9.04539E+17
726299,one of my bosses let me cry to her yesterday about how stressed i am thinking about working full time w/ school &amp; thats wh,6,,9.00297E+17
1655806,happy birthday to this sweet thang!! thx for always being just as crazy as me &amp; never failing to make me laugh! IlysmðŸ’ž #b,6,,9.08348E+17
668104,Write something outrageous today &amp; shake up the world. https://t.co/isaqsSmeCO,6,,8.99724E+17
287965,All facts. https://t.co/Pm7JOET0ne,6,,8.95849E+17
71431,This is SO adorable and she never has a day she looks bad omg ðŸ˜­ https://t.co/2UMzyQ9Jkt,6,,8.93622E+17
407162,@_PatJohnson_ @alexazura They removed the statues of the side that fought for the enslavement of blacks and that tried to dest,2,,8.97134E+17
968415,@Jerzday_Twinnin very true,6,,9.02078E+17
1476966,fuck jiggy im flawless FUCK pretty im gorgeous,6,,9.06398E+17
562919,LMAO TRUE SHIT THO! https://t.co/XzXHGcjCEe,6,,8.98625E+17
1780046,Congrats @Willg_1 !! https://t.co/WLmGWtsBFV,6,,9.09626E+17
1588485,@HoustonHoneyBee yup I'm knowing I only have really 3-4 friends ðŸ¤·ðŸ½â€â™€ï¸,6,,9.0763E+17
723769,AND DENNY !! https://t.co/0hktlcKtLU,6,,9.00233E+17
87995,@AlyssaTesfaye Bet that's what I figured,6,,8.93839E+17
1875931,Modern day book report ðŸ™ŒðŸ¿ https://t.co/nKB3Q2pyVD,6,,8.89507E+17
1226534,Currently crying my heart out in a corner,6,,9.04018E+17
1825245,1507 E Fayle St Baytown TX 77520 $137900 3 beds 2 baths https://t.co/xXUAgfGXk3,6,,8.87323E+17
1221369,God dammit I'm an irresponsible hoe,6,,9.03956E+17
1747034,been here since 3 i'm fucking tired shit,6,,9.09273E+17
91342,Trippier way better than Walker offensively but on the other end...I am not sure #COYS,6,,8.93875E+17
756764,Its badass how Mr. Bao considers me a regular and gives me discounts ðŸ˜¤ðŸ‘Œ,6,,9.00573E+17
563716,"When you can tell a nigga boy fuck you ðŸ’ðŸ»that you use to be crazy about but he ""TRIED"" to play you",6,,8.98631E+17
1374218,Lmfaoooooo https://t.co/FzpuY8eODZ,6,,9.05395E+17
1544583,Bruhhh #InsecureHBO,6,,9.07098E+17
1301732,"Donny ""beca were putting engine together so romanticMe *is sitting on the couch on my phone*",6,,9.04736E+17
106976,The Jays are probably laughing at the Astros at this point.,4,,8.94019E+17
1496465,Sounds hopeless. But Obama won so anything is possible really. He was a dream come true. That's going to have to carry me/us ,2,,9.06659E+17
1557058,My 9 year old brother went to see IT before me ðŸ¤¦ðŸ»â€â™€ï¸,6,,9.07288E+17
1427192,FREE PICK Chiefs vs Pats Under 48.5 #5DimePicks #NFLKickoff,4,,9.05921E+17
1590798,goosebumps https://t.co/QP0t26zPPG,6,,9.07652E+17
311848,Super excited my parents came out to visit NASA for my birthday :) Introduced them to Victorâ€¦ https://t.co/RRkcgoaLvR,6,,8.9612E+17
1556531,"""Turn this bitch sideways rip him like some homework sneak up in his trap under the bed like a monster"" YOUR FAVORITE RAPPER C",6,,9.07283E+17
1733331,i've had my chance but i blew ittt,6,,9.09175E+17
897754,Why are people out on Houston roads?,6,,9.01689E+17
475453,I can't help that I'm nasty ðŸ¤·ðŸ¾â€â™‚ï¸ that's just who I am,6,,8.97778E+17
698102,Hell nah https://t.co/ZrSOo1BccX,6,,9.0005E+17
1097864,Like if you don't like this woman you're a HATER! ðŸ˜­ https://t.co/0BPkIIVlOd,6,,9.0292E+17
893416,Where my baby at,6,,9.01673E+17
108709,The eyes https://t.co/n4Jcfi4IYj,6,,8.94033E+17
1557084,The #Appreci88ion emoji is freaking awesome! Hopefully Homestead is safe and ready for the Cup. #JrNation #DaleYeah,6,,9.07289E+17
1085784,I Am Sam has me balling my eyes out ðŸ˜­,6,,9.02772E+17
246915,Switch Over....,6,,8.95451E+17
1432216,Charlene Sumlin @courshel is now trending in #Houstonhttps://t.co/h3PCyPuoLe https://t.co/rT1IMcA9iT,6,,9.05961E+17
1663462,Lmao fuck the first tweet his whole TL outapocket https://t.co/FLbh1dWSrA,6,,9.08415E+17
191950,So many different &amp; beautiful ethnicities/traditions/cultures etc. in the world you'd be a fool not to appreciate them ðŸ˜,6,,8.94945E+17
897294,Y'all tryna hurry up and talk about GGG/Canelo like y'all ain't spend weeks shitting on mayweather name,6,,9.01686E+17
88870,Okay for real if you tell me TYGA is your favorite rapper you DEFINITELY voted for trump.,2,,8.9385E+17
316532,october come quick :/,6,,8.9616E+17
605396,Hey sis! Lol. What's the other 22%? https://t.co/TPm5ydS951,6,,8.99067E+17
1645618,Lmao if y'all don't get this goofy ass shit off my TL ðŸ¤¦ðŸ¾â€â™‚ï¸ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/bydSlijrGW,6,,9.08176E+17
1676269,My mhmmm https://t.co/pTXzxuSWse,6,,9.08509E+17
1864503,The Houston Dynamo have FINALLY won on the road! #DCvHOU https://t.co/r7K09Kc77G,6,,8.88929E+17
1667453,today amy's birthday is an international holiday. no objections https://t.co/s6RkLHrdBl,6,,9.0845E+17
1350971,GoooooooooolllllðŸ‡¨ðŸ‡´ðŸ‡¨ðŸ‡´ðŸ‡¨ðŸ‡´ðŸ‡¨ðŸ‡´,6,,9.05186E+17
1698614,idk about yall but this celibate life too smooth,6,,9.08765E+17
616506,My heart cries tears of joy for that. ðŸ˜¢â¤ðŸ˜­,6,,8.99152E+17
1553412,I'm hungry,6,,9.07255E+17
1545992,So that's last episode was good asf,6,,9.07109E+17
1514574,People shoot at hurricanes? https://t.co/NwhL0rfFXD,1,,9.06896E+17
1228816,Houston got some baddies tho,6,,9.04032E+17
621273,Lol @ Sienna Plantation Texas https://t.co/zJxUgQz0qA,6,,8.99277E+17
278730,I spoil my bitch now she acting like a braaaaat,6,,8.95783E+17
872899,Korean bbq @ Westside Houston Texas https://t.co/RCjwjGcYtG,6,,9.01588E+17
1859940,Pan Dulce heaven... @ Fiesta Mart https://t.co/Rixnhz9rik,6,,8.8877E+17
1347332,I stopped caring what people thought about me a looooong time ago. ðŸ™‚,6,,9.05157E+17
1298360,lol bro if you let Twitter tell it niggas the cause of all females problems ðŸ˜­ðŸ˜­ðŸ˜­,6,,9.04697E+17
1507457,ðŸ’“ðŸ’“ðŸ’“ðŸ’“ðŸ’“ðŸ’“ðŸ’“ https://t.co/a3oQwA3z9f,6,,9.06746E+17
1416697,Miss u gf @madelinebrooke_,6,,9.05829E+17
103160,lol this just made me happy af https://t.co/nMiyhIFSl5,6,,8.93984E+17
1660074,Accident. three left lanes blocked. in #NrgArea on 610 S Lp EB after Kirby stop and go traffic back to Stella Link Rd delay,6,,9.08386E+17
1605967,They need a better drive thru system here .... order and pick up at the same window. No speaker.,6,,9.07775E+17
1650866,@wsredneck  https://t.co/HD2tG2Kan9,6,,9.08278E+17
825811,#Harvey is now a Category 4ï¸âƒ£ https://t.co/EjxXR7arGA,1,,9.01219E+17
432467,Because #BBPaul is always right!  #BBAD https://t.co/XZa00P3R8F,6,,8.97318E+17
354575,@DoorDash you have gotten 2 orders in a row screwed up. For now on we use @UberEATS,6,,8.96557E+17
1873498,she only won 1 round . she don't wanna fight no mo cause she gotta throw up . she lying https://t.co/d3Zd1nnhC9,6,,8.89327E+17
935858,demmmit idk . I feel like I deserve better,6,,9.01931E+17
1022537,Y'all saw that smirk she did #WhenLoveKills,6,,9.02386E+17
1508902,@cfbauer @yycsan Stay hydrated. Drink a session.,6,,9.06759E+17
527449,Tired of these duck ass hoes on the block,6,,8.98277E+17
464089,When you hear that beat from Money Trees come on ðŸ’¦ðŸ’¦,6,,8.97645E+17
1202962,Harvey has ruined my Labor Day weekend. Instead of getting turnt up in Tampa... I'm stuck atâ€¦ https://t.co/oT6qk5Jlek,1,,9.03772E+17
196631,Como que me sudan los ojos https://t.co/TlpV6WfOTz,6,,8.94984E+17
396201,Sometimes I wonder why this country is worth fighting for when people are acting like dumb asses out there.,6,,8.96965E+17
75497,What's wrong wit me? ðŸ¤¦ðŸ¾â€â™€ï¸,6,,8.93655E+17
1800115,WOW! https://t.co/HewFHrUjEu,6,,9.09889E+17
977233,I got a lot on my mind y don't yu visit baby,6,,9.02196E+17
727948,How you wake up on some negative shit? Go back to sleep &amp; try that again. ðŸ™„,6,,9.00342E+17
1530323,Y. https://t.co/VAPvjOiZuo,6,,9.06995E+17
1039581,New YouTube going up at 12pm CST about how you can help the smallest and most helpless victimsâ€¦ https://t.co/SA6f0SoYlI,6,,9.02548E+17
882000,Crying https://t.co/nF49oRDra6,6,,9.01638E+17
725999,@tjsdjs @TrapBeckham_ @ The Velvet Lounge https://t.co/xQcKvj5Fed,6,,9.0028E+17
327151,I wish I gave a fuck... but I don't,6,,8.96247E+17
1293218,ðŸ¦ðŸ™ŽðŸ¾â€â™‚ï¸ https://t.co/J1x75UwF7z,6,,9.04581E+17
475395,One hour to go before the next installment of America's original live college football stretching show! @CFSydneyCup https://t,4,,8.97775E+17
969881,Best time to write ðŸ“,6,,9.02109E+17
1850965,I get up in the morning and I step outside... @ Galveston Island https://t.co/ihJvoyMq2e,6,,8.88372E+17
729575,if im still sick by saturday im staying in idc,6,,9.0036E+17
1051200,ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿âœŠðŸ¿ https://t.co/M1YP9WjzJY,6,,9.02605E+17
661996,@JacobCouvillon Bro I tried using strong sunglasses and it still hurt my ish for the .737372 seconds I looked lol,6,,8.99681E+17
1694144,Lmfao I just did this ðŸ˜­ https://t.co/8BhmFDvZ4m,6,,9.08726E+17
1699494,Floating into the weekend :) Dropped by to see my buddies over at ARGOS. They were doing someâ€¦ https://t.co/dUTFxFdgKh,6,,9.08773E+17
709620,@StevenEidher @retrofaithgames @Buried_On_Mars @Kyle_325_ Lol,4,,9.00143E+17
697402,on me! lmao. https://t.co/F4aYz6vtfH,6,,9.00044E+17
945097,We are strong. https://t.co/wed9lqNhHk,6,,9.01972E+17
1734551,Knowing that I have to shit shower shave on somebody else Watch ain't gone fly with me,6,,9.09187E+17
1234936,Man Trump is so lucky I was at work this man was in walking distance from my house. Lord knows what I would have done,2,,9.04072E+17
913074,#USGS08115000 - Big Ck nr Needville TXHeight: 20.53ft â–² (19ft)Flow: 5320cfshttps://t.co/DapDPHqon4,6,,9.01835E+17
387874,I can eat seafood everyday,6,,8.96913E+17
788492,I swearrrr https://t.co/mHavhRTbpE,6,,9.00894E+17
263417,You learn more about someone at the end of a relationship/friendship because thats when their true colors come out,6,,8.95651E+17
1720447,TRAINING IS ABOUT TO BE LIT!!!!!,6,,9.09047E+17
1616844,If a female wanna fuck she gone fuck regardless ain't nobody gone stop her that's on her mind don't let her sugar code shit to,6,,9.07869E+17
1078833,Turned out my neighbor sells weed this whole time LOL,6,,9.02737E+17
1482876,@ComcastVetNet @Samuel_Waltzer Thank you for all you do Sam! We are proud of your continued service and thanks to @ComcastMili,6,,9.06535E+17
603270,Had a blast with these great individuals today! Our first Creative Group Economics Handgunâ€¦ https://t.co/1y05vqcbbs,6,,8.9905E+17
890546,I wish he knocked him tf out,6,,9.01669E+17
1639747,way to go @BoJackHorseman. you made me feel things and i don't like it.,6,,9.08137E+17
1824952,You should love yourself more....you deserve better. https://t.co/RfIXFTH8iC,6,,8.8731E+17
979241,i miss dat girl,6,,9.02206E+17
663724,ðŸ™ðŸ¾ðŸ˜© https://t.co/T2qX9SRAwk,6,,8.99693E+17
564496,@MeghanGerhart Coolest most beautiful thing I've seen all week ðŸ˜Thank you!,6,,8.98638E+17
1177335,I really wanna go to Cancun!!,6,,9.03507E+17
1553653,@EricasEthereal ðŸ˜³ you've never been or heard of tornado burger!? We must go!,6,,9.07257E+17
1808379,Boutta hit Stancenation ðŸ—£,6,,8.8657E+17
1071977,my bitch fine ðŸ˜str8 from the gutta tho DEJ LOAF if a bitch try her she might cut a ho ðŸ˜,6,,9.02705E+17
678352,How do we all have the same life https://t.co/T804CKpFgt,6,,8.99807E+17
1511959,Sending ðŸ’˜ at this awful time!! https://t.co/kPOx1RnQOI,6,,9.06827E+17
1554106,damn. now i just want more tattoos.,6,,9.07261E+17
653641,"That sound you hear is a TV critic trying frantically to make ""jump the dragon"" work by deadline. #GameOfThrones #ThronesYall",6,,8.99569E+17
603990,@jpaceDC Suppose you have no problem with this. What is wrong. When did this look become acceptable? @chucktodd @jaketapper @J,6,,8.99056E+17
1342923,Covenant House President Kevin Ryan visiting today to meet with staff and youth. We appreciateâ€¦ https://t.co/BYpfeLxvYv,6,,9.05124E+17
1067954,I worked to hard on my self to go back down the same road!!!,6,,9.02687E+17
415283,I feel attacked https://t.co/DeRuLUcU8A,6,,8.97198E+17
1572061,Helping Hands For Harvey launched by 3 local businesses has raised OVER $40K for those in need in under 2 weeks!https://t.c,1,,9.07419E+17
1724332,@YngSmokey @DPtheMC ðŸ’€ðŸ’€ðŸ’€ this song make you wanna jump boi,6,,9.09093E+17
1570423,@MichaelBerrySho  if time permits come join us tomorrow night... Bring your boys https://t.co/A4CHe6vj2J,6,,9.07409E+17
1262956,@heyydee_ https://t.co/biRm0iiQQN,6,,9.04363E+17
504502,HOMERUNNNNNNN,6,,8.9802E+17
1159154,@SylvesterTurner proud of how you have handled this storm situation.  God bless.,1,,9.03407E+17
790232,"How it be so many cars out here getting gas but y'all be ""come pick me up I got no whip""",6,,9.00904E+17
390345,@praisedethan 100% agreeable... #TCAs2017 #Rigged .,6,,8.96928E+17
1417420,call me whatchuu want but you can't call me broke .. MONEY ðŸ˜‚,6,,9.05834E+17
1470840,Whole lotta clappage ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/hKNcGn2a3d,6,,9.06349E+17
1484165,He really do https://t.co/ip2NC3oqVw,6,,9.06549E+17
1680540,I'm that hot Bengals fan rn.,6,,9.08532E+17
1332330,I can't relate to the word Tribe...Clan Yes! #Scotland,6,,9.04971E+17
635132,meet bike eat sunday gon be so lit! i'm just thinking about the chicken wingsssssss,6,,8.99402E+17
869193,@brownskiintayy we don't beef on social cites  remember that baby ðŸ˜˜,6,,9.01563E+17
1744613,@Faitelson_ESPN Dejate de mamadas.,4,,9.09265E+17
866040,moderate rain -&gt; light raintemperature up 79Â°F -&gt; 81Â°Fhumidity down 83% -&gt; 79%wind 14mph -&gt; 13mph,6,,9.01543E+17
815078,Houston is already turning into a lake,1,,9.01148E+17
1862613,Gotta get it how you can ðŸ¤·ðŸ¾â€â™‚ï¸ https://t.co/DtsliX4Gh9,6,,8.88868E+17
700470,@Alyssa_Lynn22 Girl they better last for 2 months,6,,9.00071E+17
1031135,Where's the @KITKAT at? Houston needs a break â˜”ï¸,6,,9.0243E+17
1222364,I hate how long stuff takes to clear with this bank,6,,9.03976E+17
1614157,@mattmoneysmith @thefastestmane4 Follow up ? Should I hold on to Coleman and release Rawls instead?,6,,9.0783E+17
1468960,Yeahhh i saw the same shit few days ago I'm vegetarian now :') https://t.co/WK3xg6P5L1,6,,9.06335E+17
1393988,Woe is me smh https://t.co/LadwTOjRP0,6,,9.05579E+17
1491013,"What conferences/workshops are you all attending? I need ""learning and lunch"" buddies! Lol",6,,9.06609E+17
232213,ðŸ‰ðŸ‰ðŸ‰ https://t.co/HDqaFRPBwv,6,,8.95336E+17
796230,my brain can't handle this many bangers in one night I'm spinning,6,,9.00937E+17
261250,"@InStyle calls #FLAUNTBYLAURENNAPIER a ""Beauty Sleep Essential."" We agree! #beautysleep #skincarehttps://t.co/OW0ZmXPMj5",6,,8.95612E+17
544773,Boys really shleep on Pee Wee Longway dawg,6,,8.98403E+17
1904039,I AM SO FREAKING PUMPED FOR THIS https://t.co/rLt7AZofzt,6,,8.90712E+17
887609,positive vibes only ðŸ™ŒðŸ¼,6,,9.01662E+17
1540290,"Meek Said ""ya Bih Ain't Bad Nigga..You Ain't Got No Case"" ...lol no face no case Mans Is So lyrical",6,,9.07071E+17
991564,@ohhcami_ God I pray for those non believers. Those that have lost faith. Have mercy over their lives. Speak to them.,6,,9.02258E+17
1879468,Spent way too long in that part,6,,8.89626E+17
191061,Only commitment. Suicide. Do or die.,6,,8.94937E+17
192718,When your uncle has Snapchat lol @carolinejovel @Jasiieee,6,,8.94952E+17
1626062,having a party at the strip,6,,9.08021E+17
1918869,Got Nintendo classic NES @ Amazon @treasuretruck! TY @wilsoncalvert 4 info! #treasuretruck https://t.co/bdY6Dlkti0 https://t.c,6,,8.91394E+17
1759038,Im living fast but not fast enough cause karma keep catching up.,6,,9.09471E+17
1003422,My city aching right now....,6,,9.0231E+17
184774,If you gotta ask why yo number ain't saved then you ain't bae ðŸ˜‚,6,,8.94809E+17
1917013,@Jeezy5Starr Think it was a lady ðŸ˜‚,6,,8.91329E+17
287537,The first choice is easy but the second is the kicker !ðŸ¤” https://t.co/T1yiOh9cQg,4,,8.95846E+17
104200,On my natural mamaâ—ï¸ https://t.co/wpt9pEIA0Q,6,,8.93995E+17
114543,Waiting for 7 to roll around,6,,8.94085E+17
1428845,A lot more people would like me if i didn't have my confidence.,6,,9.05936E+17
1201621,I still wear it though ðŸ˜… https://t.co/N5u0u27wv0,6,,9.03764E+17
46795,If I have a crush on u Ima let u kno that shit but u however got a responsibility to let me know if u do or don't feel the sam,6,,8.93333E+17
1047051,Houston keep pushing. ITS ALMOST OVER!!!!!,6,,9.02585E+17
266963,Death where is ur sting?#TheCross,6,,8.95686E+17
1314086,Anyone else notice in the (extremely annoying) Distracted Boyfriend meme that the dude looks exactly like David De Gea?,6,,9.04837E+17
1141418,JJ Watt has reached his $10m goal!!!! Incredible!!!,6,,9.03277E+17
1718780,#BHAwards: Now accepting #vendors #entrepreneurs for the #awardsshow Sunday 10.8.17. Comes withâ€¦ https://t.co/oFjyIQIqzd,6,,9.08968E+17
169821,@Vaos_Sergal Yeah...=/,6,,8.94706E+17
1214883,!!!! https://t.co/wfBXdp464j,6,,9.03846E+17
