,Text,Topic 1,Topic 2,Spanish?,X.M.._twitter_id
1066337,"Biafra is unstoppable. Buhari is a dumb joker, no amount of intimidation can stop Biafra restoration this time! God will punish British govt https://t.co/tTMscS9svE ",6,,,9.0268E+17
781714,I'm getting my 50 hours in 4 days ðŸ˜´ might just take the weekend off ,6,,,9.00848E+17
842071,"The plan was always get that money together , nun of my brothers gon starve . ",6,,,9.013E+17
1171211,Fire up without they ass ðŸ˜‚ ,6,,,9.03473E+17
1401445,Sarah is something beyond perfection. I can't even describe it. Always so beautiful. Love you! @SarahMubarak https://t.co/3IECAJryhQ ,6,,,9.0563E+17
1830724,RETWEET https://t.co/aS74OT3DUe ,6,,,8.87503E+17
294130,"More dumb ""what do y'all think?"" posts. ",6,,,8.95897E+17
357047,"Update: I went to see it. I don't normally get scared by ""scary movies"" but ngl I did get scared lmao....this was a good one. https://t.co/jCRc9C2IsI ",6,,,8.96574E+17
1661519,this just in: that cruella outfit has ONE. LEATHER. LEG. https://t.co/S7LMaO8Y6H ,6,,,9.08398E+17
924521,"Y'all worried about these damn dogs and shit, worry about these people on top of their roofs that can't get help! ",6,,,9.01879E+17
87081,I love evey like i will spit on any hoe behind her i go crazy frðŸ’“ ,6,,,8.9382E+17
1453717,I wanna go to target but I know myself ðŸ˜­ðŸ˜­ ,6,,,9.06201E+17
1471847,6'11 Chuks Isitua (2021/PF) has received an offer from Colorado State. #Top100Talent @kingchuks_1 ,6,,,9.06356E+17
1724370,I'm charging a dollar for homecoming promotions ,6,,,9.09093E+17
1378854,It feels amazing outside ðŸƒðŸ‚ ,6,,,9.05453E+17
1855166,MY HEART https://t.co/uW8UiHV1GJ ,6,,,8.88522E+17
472061,Dueloingg my life way ðŸ¤¦ðŸ»â€â™€ï¸ ,6,,,8.97697E+17
59383,people w/ the same music taste as you are a blessing ,6,,,8.9352E+17
574681,https://t.co/EFnVU1Sasf ,6,,,8.98722E+17
1001648,#HoustonStrong https://t.co/D95ecRd5m8 ,6,,,9.02302E+17
343750,The world it's crazy â€¼ï¸â€¼ï¸ and the president not doing nothing about itðŸ—£ðŸ—£ðŸ—£ everybody got watch the news asap ,6,,,8.96467E+17
1209299,Jordan pissed me offðŸ˜‚ ,6,,,9.03813E+17
96731,Please support Vivian and Carcinoid Cancer and read my unique story in my new book Living With The Silent Enemy which is coming very soon. ,6,,,8.93923E+17
60612,@KellyannePolls Why don't Sarah turn the tables on CNN and ask why certains news is reported. And be specific.. ,6,,,8.9353E+17
1612092,If this ain't me https://t.co/Py3AIsspdD ,6,,,9.07815E+17
1135378,i love this shit https://t.co/jqR9GNDBrG ,6,,,9.03167E+17
1472379,ðŸ˜ðŸ˜ðŸ˜âœŒðŸ¼ https://t.co/r4vUoloFoH ,6,,,9.0636E+17
471447,this nigga cheese n every photo and now we kno why. https://t.co/CCgmTzuEM7 ,6,,,8.97691E+17
229888,making a year w my boyfriend and starting a new year with him is onky 4 months away. and i'm ready because this year has been AMAZING! https://t.co/mEYdQ9L9T6 ,6,,,8.95317E+17
1456025,"@queenofvibez Same! Just starting my 4th rn LolI Can't get over it, i get goosebumps from intro to Corners of the earth ðŸ˜­ðŸ˜­ ",6,,,9.06221E+17
671608,@MPR35 *clears throat* you a dumb BBBBIIIITTTTCCHHHH ,6,,,8.99755E+17
434558,Why my mama told me to put my seat belt on and i raised the window up lmaooo tf ,6,,,8.97336E+17
1530920,If you get me this im marrying you https://t.co/hoSf1TLsrp ,6,,,9.07001E+17
625313,Why are friends so hard to find period? ðŸ˜©ðŸ¤¦ðŸ¾â€â™€ï¸ https://t.co/hcO10kxcnm ,6,,,8.99317E+17
127902,"Last day of summer = ""having a ball"" with my family! #SESconnects #SESsummer #FamilySelfie #HoustonAstros #BaseballPuns https://t.co/cu4hdc7OmS ",6,,,8.94288E+17
634652,I can watch Alice in Wonderland all day long ðŸ’ž ,6,,,8.99397E+17
1553285,What's ya major? https://t.co/y94oaU9CLG ,6,,,9.07254E+17
1824325,"ðŸŒˆCADA LUNESâ­Artistas,Show Adultos Musica Maquillaje TRANSFORMACION â­ðŸ“¸ e Ilusion ðŸ’…ðŸ’„â€¦ https://t.co/xbkQYicYSM ",6,,1,8.87258E+17
396243,"@stranahan @tellilikeitis 'Yep, dots Connie ted!! ",6,,,8.96965E+17
106444,"@Haydon_Wyant haha noo noo you know it's all love for me, fuck negativity ",6,,,8.94016E+17
1239288,ðŸŽ¯ https://t.co/enhnrFq2pz ,6,,,9.04106E+17
1421533,True ðŸ¤¦ðŸ½â€â™‚ï¸ https://t.co/QB2mu8NX37 ,6,,,9.05869E+17
529473,ðŸ˜‚ðŸ˜‚ðŸ’€ðŸ˜‚ https://t.co/tbvt145tgP ,6,,,8.98293E+17
1450991,Sooo I think I fell asleep otp with My brother last nightðŸ˜‚ a bitch was scared ,6,,,9.06177E+17
891029,50-0!!!! ,6,,,9.0167E+17
320448,They so clean ðŸ˜©ðŸ¤” https://t.co/DfImnWixFe ,6,,,8.96194E+17
254494,Moving at my own pace because EVERYTHING in this building cost money. ðŸ’¸From the lights all theâ€¦ https://t.co/Uw2COf6o8Q ,6,,,8.955E+17
904964,Nuestra corresponsal @CELIAMENDOZA25 reporta lo que sucede en #Houston #TX con el paso de #Harvey https://t.co/bipkj1Ie9Q ,1,,1,9.01775E+17
871363,what tramadols do to you? real question. ,6,,,9.01577E+17
387055,@Kissinginstarss That's good &amp; I am hun  ðŸ˜Š ,6,,,8.96908E+17
1893949,So happy! Finally found a *real* Peruvian ceviche in Houston ðŸ‡µðŸ‡ª ðŸŸðŸ”ªðŸ‹ @andes_cafe #houstoneatsâ€¦ https://t.co/lP0VoHlyn4 ,6,,,8.90289E+17
18817,Smh shid kraazyyðŸ˜ˆðŸ˜ˆðŸ˜ˆ https://t.co/9iK9ozXcYu ,6,,,8.93106E+17
996017,That's allot of fucking moneyyyyy down the drain omg. https://t.co/x1YXj35Ef5 ,6,,,9.02277E+17
396428,ðŸ’¯ðŸ’¯ðŸ’¯ https://t.co/NwsjSApIwd ,6,,,8.96966E+17
265479,Do I wanna go to the Galleria today or tomorrowðŸ¤”ðŸ˜‚ ,6,,,8.95673E+17
1851462,"Today is the day Pyper, Beckett's twin get to play an active roll in helping her brother andâ€¦ https://t.co/rZtmZL6tiP ",6,,,8.88404E+17
1626501,@wzrdismael lmao the song not even him ðŸ˜‚ https://t.co/2wSFyaoEU7 ,6,,,9.08024E+17
472097,@DMPBeedy Me ðŸ™‹ðŸ¾ ,6,,,8.97697E+17
106585,"need some new people to talk too, hmu :-)) ",6,,,8.94016E+17
142890,My sisters coming to #BIOTA2 @_xLoveMorgan @dandra___ gotta know I'm cutting up with these hoes ðŸ˜­ ,6,,,8.94402E+17
1717139,"baby you're a song, you make wanna roll my windows down.. and cruuuuisseeeðŸŽ¶ ",6,,,9.08934E+17
1489131,damnnn i need to cheeeel ,6,,,9.06592E+17
810188,mbn :'( https://t.co/lnvMuMf243 ,6,,,9.01117E+17
1044975,!!!!!! :(( https://t.co/IsTmS9Z8M8 ,6,,,9.02575E+17
259489,He looked at me and we both laughed cause we knew that boy ainâ€™t want no smoke ðŸ˜‚ðŸ¤·ðŸ»â€â™€ï¸ ,6,,,8.95547E+17
1819042,@Mary_Meagan MOTHA https://t.co/hFPdhkhTV9 ,6,,,8.8704E+17
530813,Somebody play me in connect 4 ,6,,,8.98304E+17
940787,@TheEllenShow @RedCross Thanks Ellen. All the way from Brazoria County Texas.  Love and thanks to all...  ðŸ˜˜ ,6,,,9.01955E+17
1903434,Can't wait bro https://t.co/S2rMtjSIBv ,6,,,8.90689E+17
808835,And forget about bottled water. Houston seems to be fresh out of it. #harvey https://t.co/jrXc0YuuMF ,1,,,9.01108E+17
1521885,Working it.... m2powersportswear @densoautoparts ftk51 jhmotorsports1 lo206racing otkkartusa @â€¦ https://t.co/RQcl7hRwXu ,6,,,9.06946E+17
594119,SMH https://t.co/YScyBRJXqf ,6,,,8.98967E+17
1668264,I've been too hungry often ,6,,,9.08456E+17
1367484,Ok don't start iMessage games w/ me then quit playing ðŸ™„ ,6,,,9.05287E+17
1609192,My car makes me so happy :') ,6,,,9.07796E+17
1487150,I have trust issues ,6,,,9.06575E+17
1840180,HE IS SO DUMBSBFJ ,6,,,8.87885E+17
830300,"Me and kayden home, he sleep soooo im finna go to sleep tooo ",6,,,9.01242E+17
581779,so blessed to know his parents care for me https://t.co/ZkbDd2Dxp7 ,6,,,8.98774E+17
1106225,Could you please fly the a380 to Houston so my mom could come home https://t.co/AOvK3ZoDW8 ,6,,,9.02972E+17
1461525,how you know me and ion know you ... ðŸ¤ get off my dick ,6,,,9.06272E+17
462381,@_ogechian_ happy birthday fine galðŸŽŠðŸŽŠðŸŽŠðŸŽŠðŸŽŠ ,6,,,8.97634E+17
716069,@KphsBestBuddies - make sure you sign up on BBO &amp; pay your dues. Big surprise coming to al members soon âš¾ï¸ https://t.co/QoJ4JGaFV8 ,6,,,9.00182E+17
620568,Too bad my Medical Terminology class doesn't start until Mid-OctoberðŸ™„ ,6,,,8.99266E+17
1378804,Get some #WednesdayWisdom and find out if u have daddy issues like me!! ðŸ˜‚https://t.co/8k8KC1uyz0 ,6,,,9.05452E+17
881145,"This is where I am, our front door outside has a little barrier I made. Then inside has beenâ€¦ https://t.co/xLpZPMVtjH ",6,,,9.01634E+17
837366,So Hurricane Harvey has officially made land fall! Praying for everyone. It is now time to hunker down! Stay alert guys! #HurricaneHarvey ðŸ™ðŸ» ,1,,,9.01276E+17
269748,Start This New Job In 9 Days ðŸ˜… ,6,,,8.95708E+17
93056,ðŸ˜ðŸ˜ðŸ˜ðŸ˜ https://t.co/n4rjYHJvU1 ,6,,,8.93889E+17
1085937,They got her out safely!! https://t.co/r7Iqy8BZoV ,6,,,9.02773E+17
1558205,Currently falling asleep in political philosophy. Help ,6,,,9.073E+17
250234,I put you on that tho ðŸ˜‚ https://t.co/lFZLKjn1fF ,6,,,8.95472E+17
113124,Thanks big Alex ðŸ˜‚ðŸ’™ https://t.co/DpNDfN1Nev ,6,,,8.9407E+17
1835585,I really just be talking on here lmao! ,6,,,8.87744E+17
1570572,@LadyHarknessXXX Eat her sweet asshole ,6,,,9.0741E+17
59483,There's rules to tha struggle https://t.co/Ypr1RwH4UH ,6,,,8.93521E+17
1503846,"#gnome sweet gnome. Saturday night at the casa. @ Kings River Village, Humble https://t.co/WgUHuh13PH ",6,,,9.06719E+17
1491049,I want updates on this https://t.co/TEBK6QxDK7 ,6,,,9.06609E+17
1093910,https://t.co/F7w4GMkyGE https://t.co/kAwh5pRmyh ,6,,,9.02884E+17
576083,@TapuLeleKyu Hug ,6,,,8.98732E+17
1564127,So don't make hundredaire decisions. https://t.co/80JY3xdYKD ,6,,,9.07356E+17
408245,Kinda feel that this is somehow @RealLifeKaz creating A&amp;R Bron lol https://t.co/SVN7kVYmab ,6,,,8.97142E+17
1458197,On the run gelato #Houston ðŸ’¯ @ Dolce Neve - Houston Heights https://t.co/6i3FaWhaHZ ,6,,,9.06241E+17
841655,who tryna hurricane &amp; chill? ðŸ™ˆðŸ’• ,1,,,9.01298E+17
244662,"In case anyone was wondering, eating yogurt before going on a 3.5 mile walk in 94 degree heat isn't the best idea. #yourewelcome ",6,,,8.95436E+17
1845782,socialist modernism ,6,,,8.88149E+17
1172709,@jcgarza817  https://t.co/Tp80vBDSc0 ,6,,,9.0348E+17
45899,"so mad I didn't get to record myself DL 225, well I ain't record it bc I didn't think I could do it but I did!! hands bleeding &amp; errythang ðŸ˜­ ",6,,,8.93327E+17
1777892,Yayy This is us won I love that show ,6,,,9.09611E+17
1727784,Just a random building edited with Lightroom. https://t.co/XQAsCIegM1 ,6,,,9.09122E+17
1475600,ðŸ’”ðŸ’”ðŸ˜¢ðŸ˜¢ https://t.co/2etfkvs9Pu ,6,,,9.06386E+17
1393998,Happy BirthdayðŸŽ‰ MariaðŸŽ‰(23) THD 0563- District 151-Harvey Relief Crew. Time for a cup of TeaðŸ¥ƒ @amunozjr81 @mh_blas @jpro311 @JoePlasencio https://t.co/dyoQ0pNlVT ,1,,,9.05579E+17
158125,We're back like we never left!  @isiahcareyfox26 got the band back together for a whole newâ€¦ https://t.co/IDK7Sks0lV ,6,,,8.9461E+17
272411,I hate being sick. ,6,,,8.95731E+17
1540716,This is too cute https://t.co/Jv1vVu1uV8 ,6,,,9.07073E+17
592253,Finna fill the tub up wit water turn the speakers on full blast and sit in the water for a lil min ,6,,,8.9895E+17
955089,@DudeDarkmatter Hypothesis matches tested rotation curves at all orbits w/o free parameters https://t.co/KCHp4iAKWI ,6,,,9.02007E+17
1410327,"TÃº sabes que has tomado la decisiÃ³n correcta,cuando sientes paz en to corazÃ³n â¤ï¸ðŸ™ðŸŒ¹ ",6,,1,9.05747E+17
21883,"""Have you Grapefruit him?"" ðŸ’€ ",6,,,8.9314E+17
1555376,We're on Facebook now! ðŸ‘ðŸ» https://t.co/hN4HDvPok4 ,6,,,9.07273E+17
818286,Great game though https://t.co/SXOjWIfg9M ,6,,,9.01168E+17
636438,"Pistoia, il prete porta i migranti in piscina, insulti su Facebook https://t.co/stsy8pTpil via @repubblica #Salvinimerda razzisti infami ",6,,1,8.99412E+17
466098,@donlemon clearly @GovBrewer was clueless of today's presidential speech and that train of thought she could not seem to keep ðŸ¤¦ðŸ½â€â™€ï¸ ,2,,,8.97656E+17
809302,"@yungbratmike no you dumbass fish breathe in water not in air, we breathe oxygen and we can't breathe in water my point is valid ",6,,,9.01112E+17
1377720,Sick and tired of being sick and tired ? Sleep. Duh tf. ,6,,,9.05443E+17
1028058,On God https://t.co/zHegtSG2qL ,6,,,9.0241E+17
1361010,Nah we good https://t.co/MGNXgkqbJa ,6,,,9.05253E+17
1773978,I miss houston ,6,,,9.09585E+17
135863,lol so why do i just wanna be left alone like i don't wanna be around or deal with nobody .. ,6,,,8.94356E+17
236247,"she said ""you said you gone support me"" bitch that don't mean just say fuck everything and let him do everything what the hell you think ",6,,,8.95368E+17
1087743,Mood :Ima just show up &amp; show outEnough with allat talk ,6,,,9.02785E+17
1646473,Niggaaaaaa ðŸ˜©ðŸ˜©ðŸ˜© https://t.co/FpDuboxhtn ,6,,,9.08182E+17
537222,Im refreshing this one class I need like 5 times a day I fuckin feel you. https://t.co/ez3G8sdhsQ ,6,,,8.98354E+17
1416384,I can take control baby lemme know ðŸ˜Œ ,6,,,9.05826E+17
1105861,What an incredible effort. #Texas https://t.co/YokzK0HkFQ ,6,,,9.0297E+17
1456042,i'm convinced my first apartment will be in the Woodlands ,6,,,9.06221E+17
209545,ðŸ˜‚ðŸ˜‚ðŸ˜‚ don't do me Mone bone https://t.co/PsDuSwu5Ul ,6,,,8.95086E+17
145346,Keep it like this ðŸ˜Š ,6,,,8.94419E+17
1222005,@JoyAnnReid This will be interesting!!! ,6,,,9.0397E+17
1563618,@callme_Rozay Lol kind of to mfs that know but other people think cs I'm pregnant I'm strictly dickly or sum like no. ,6,,,9.07351E+17
1334519,ðŸ‚ðŸðŸ‚â€¢â€¢#makeup #mua #makeupartist #htx #htown #houstonmua #houstonbeauty #latinaâ€¦ https://t.co/dbgXVIG9aD ,6,,,9.05044E+17
1316123,@CeeCeeLaBella wife look Janet Jackson then your daughter comes out looking like Freddie Jackson https://t.co/z5QqPiy9CO ,6,,,9.04854E+17
1872754,a-MAZE-ing opening keynote from the incredible mattissuperman. He is proof that dreams can comeâ€¦ https://t.co/SBnsb6jlWU ,6,,,8.89306E+17
1303054,Excellent https://t.co/MQt6VlQwl9 ,6,,,9.04747E+17
1911304,Understanding the Serious Nature of Mini-Strokes https://t.co/gOiKJUPRWg ,6,,,8.91044E+17
871354,"@jaygraymatters  good to see you on the @weatherchannel , I still remember working together in DFW. ",6,,,9.01577E+17
1118821,"Streets will teach you quick, ain't nothin free pay that price ",6,,,9.03057E+17
294805,And I wake up to the worst news . Rip Austin . ðŸ˜ž Another one of my brothers gone ,6,,,8.95908E+17
692479,datwayðŸ‘ŒðŸ¾ https://t.co/Byg9ae8Mco ,6,,,8.99997E+17
1774827,"So your explanation that I'm a ""typical H-Town loser"" is to mention two Houston teams winning in same sentence as your team losing? Got it. https://t.co/7RbREvonaP ",6,,,9.09591E+17
384235,Un poquito de @Coalozr hoy en @hosannahouston Hermoso tiempo yâ€¦ https://t.co/aLZpZ1ldJ0 ,6,,,8.96887E+17
405044,Barber moved to Atlanta...send help plz ,6,,,8.97117E+17
627588,Quickest way to lose my interest ! https://t.co/s0FmnRGNFZ ,6,,,8.99337E+17
379218,The tattoos ðŸ˜‚ðŸ’€ https://t.co/8CtIOGFfHx ,6,,,8.96848E+17
592725,ðŸ¤” ,6,,,8.98954E+17
1028720,I've traveled so much that it makes me so excited to be able to take my girl to all those places ,6,,,9.02414E+17
492430,THIS MOTHERFUCKER NEVER WAS MY PRESIDENT. NEVER WILL BE. ILL BE 50 AND HE STILL WONT BE! GET THIS NIGGA OUT https://t.co/2i99Q4sPxN ,2,,,8.97935E+17
1004874,Anyone one have a boat or kayak ???? ,6,,,9.02317E+17
321499,He is not out!!! ,6,,,8.96202E+17
1370094,Dumb ass boy sent me ya address ðŸ˜‚ ,6,,,9.05303E+17
1832418,clear sky -&gt; misttemperature down 86Â°F -&gt; 78Â°Fhumidity up 66% -&gt; 78%wind 8mph -&gt; 5mph ,6,,,8.87567E+17
225077,Only thing I want to accomplish in life before I die is to make my mom happy and give her the world. ,6,,,8.9526E+17
460645,"fuck you, and fuck society too. ",6,,,8.97622E+17
1152645,Don't worry about it do what makes you happy ily https://t.co/NuG3SoMCgB ,6,,,9.0336E+17
757854,@Kourt_Buzzell I they said it wasn't ðŸ˜’ ,6,,,9.0058E+17
826876,Got up to feed the puppies and #HurricaneHarvey decides to surprise me CAT4 now! https://t.co/stsNA9bfnS ,1,,,9.01224E+17
305092,"I'm iffy about these, but you guys have never let me down https://t.co/2qX0y15vgY ",6,,,8.96065E+17
593621,This girl already knows how to handle her shopping bags. #toolegit @ Tomball Farmer's Market https://t.co/OtZg4Ubc5h ,6,,,8.98962E+17
1924346,Literally just walked off the cruise ship &amp; I'm already counting down to my next vacation      #32days âœˆï¸ ,6,,,8.9166E+17
1839081,I FaceTimed my dog today I miss him so much ðŸ˜© https://t.co/LX9gDu5alv ,6,,,8.87857E+17
1467873,@RealTaylo I showed out and you showed up ðŸ˜‚ ,6,,,9.06326E+17
387516,"Kofi Siriboe, @kofisiriboe is now trending in #Houstonhttps://t.co/n8Xsuy0al0 https://t.co/nrwMNskxF2 ",6,,,8.96911E+17
1329161,@AndrewLapdance Thanks maaan ,6,,,9.04937E+17
1860856,Soml https://t.co/EY7Sud2OYS ,6,,,8.88805E+17
988573,Thank you Mr President â¤ï¸ https://t.co/rjShk95BVT ,6,,,9.02246E+17
1001878,It be bitches like this talking down on our city ! I better not never catch your shrek looking ass in Houston ! Your are so disrespectful https://t.co/4Grb1dFiC1 ,6,,,9.02304E+17
350279,NIRVANA ,6,,,8.96523E+17
540880,"@GeraldoRivera I tell you what is black and white: you are either harming the President or you are not, and YOU ARE. Some friend. ",2,,,8.98378E+17
1811364,meth = death ,6,,,8.86691E+17
302226,Cowboys going 0-6 first six games. ,4,,,8.96044E+17
1458857,@realdrekagates Drek just drop the tape early mayne we been waiting TOO long ðŸ˜–ðŸ˜–ðŸ˜–ðŸ˜«ðŸ˜«ðŸ˜« ,6,,,9.06248E+17
92537,Just posted a photo @ Sycamore Grounds Coffee House https://t.co/aT01nq9cm6 ,6,,,8.93885E+17
1178795,i feel real low right now ,6,,,9.03524E+17
1619124,When You love what you do you'll never question why you do it....ðŸ¤˜ðŸ¾ #fortress #Trainwithkenâ€¦ https://t.co/lpebCOq3PJ ,6,,,9.07951E+17
194903,@MattWHicks I guess its a white people thing ðŸ¤·ðŸ¼â€â™€ï¸ ,6,,,8.94971E+17
1324152,Been listening to podcasts all day I have no friends  ..by choice tho niggas got female tendencies ,6,,,9.04907E+17
